user_2, 2017-09-08 00:00:01, girlfriends
user_3, 2017-09-08 00:00:01, home
user_3, 2017-09-08 09:35:09, girlfriends
user_2, 2017-09-08 13:24:26, work
user_1, 2017-09-08 14:20:59, work
user_3, 2017-09-08 16:53:58, work
user_2, 2017-09-08 23:20:17, lunch
user_2, 2017-09-09 00:00:01, work
user_3, 2017-09-09 00:00:01, home
user_1, 2017-09-09 00:00:01, home
user_1, 2017-09-09 00:00:01, lunch
user_3, 2017-09-09 13:47:15, work
user_1, 2017-09-09 14:20:59, work
user_2, 2017-09-10 00:00:01, home
user_3, 2017-09-10 00:00:01, home
user_2, 2017-09-10 23:18:52, lunch
user_3, 2017-09-11 00:00:01, bar
user_1, 2017-09-11 00:00:01, grocers
user_3, 2017-09-11 14:25:24, park
user_3, 2017-09-12 00:00:01, home
user_1, 2017-09-12 00:00:01, home
user_2, 2017-09-12 00:00:01, work
user_3, 2017-09-12 13:47:15, work
user_1, 2017-09-12 14:20:59, work
user_1, 2017-09-13 00:00:01, home
user_2, 2017-09-13 00:00:01, work
user_3, 2017-09-13 00:00:01, work
user_1, 2017-09-13 14:20:59, work
user_3, 2017-09-14 00:00:01, home
user_1, 2017-09-14 00:00:01, home
user_2, 2017-09-14 00:00:01, work
user_3, 2017-09-14 13:47:15, work
user_1, 2017-09-14 14:20:59, work
user_2, 2017-09-15 00:00:01, work
user_1, 2017-09-15 00:00:01, home
user_3, 2017-09-15 00:00:01, home
user_1, 2017-09-15 12:21:42, work
user_3, 2017-09-15 13:24:26, work
user_2, 2017-09-15 17:08:35, bar
user_1, 2017-09-15 20:40:29, bar
user_3, 2017-09-15 23:20:17, lunch
user_1, 2017-09-16 00:00:01, lunch
user_1, 2017-09-16 00:00:01, home
user_2, 2017-09-16 00:00:01, work
user_3, 2017-09-16 00:00:01, work
user_2, 2017-09-16 00:00:01, home
user_1, 2017-09-16 03:25:42, bar
user_1, 2017-09-16 14:20:59, work
user_2, 2017-09-16 22:30:01, grocers
user_3, 2017-09-17 00:00:01, home
user_3, 2017-09-17 19:25:16, relatives
user_1, 2017-09-18 00:00:01, bar
user_3, 2017-09-18 00:00:01, relatives
user_2, 2017-09-18 00:00:01, home
user_1, 2017-09-19 00:00:01, home
user_3, 2017-09-19 00:00:01, home
user_2, 2017-09-19 00:00:01, work
user_3, 2017-09-19 13:47:15, work
user_1, 2017-09-19 14:20:59, work
user_2, 2017-09-20 00:00:01, work
user_1, 2017-09-20 00:00:01, home
user_3, 2017-09-20 00:00:01, home
user_3, 2017-09-20 13:47:15, work
user_1, 2017-09-20 14:20:59, work
user_1, 2017-09-21 00:00:01, home
user_3, 2017-09-21 00:00:01, home
user_2, 2017-09-21 00:00:01, work
user_1, 2017-09-21 12:21:42, work
user_3, 2017-09-21 13:47:15, work
user_1, 2017-09-21 20:40:29, bar
user_2, 2017-09-21 22:30:01, grocers
user_2, 2017-09-22 00:00:01, work
user_1, 2017-09-22 00:00:01, home
user_3, 2017-09-22 00:00:01, home
user_3, 2017-09-22 13:36:49, girlfriends
user_1, 2017-09-22 14:20:59, work
user_2, 2017-09-22 17:08:35, bar
user_3, 2017-09-23 00:00:01, home
user_1, 2017-09-23 00:00:01, home
user_2, 2017-09-23 00:00:01, work
user_3, 2017-09-23 00:00:01, bar
user_1, 2017-09-23 22:58:14, lunch
user_1, 2017-09-24 00:00:01, lunch
user_2, 2017-09-24 00:00:01, home
user_3, 2017-09-24 00:00:01, relatives
user_2, 2017-09-24 20:24:00, bar
user_2, 2017-09-25 00:00:01, home
user_3, 2017-09-25 00:00:01, home
user_1, 2017-09-25 00:00:01, lunch
user_3, 2017-09-25 19:25:16, relatives
user_1, 2017-09-26 00:00:01, home
user_3, 2017-09-26 00:00:01, home
user_3, 2017-09-26 13:47:15, work
user_1, 2017-09-26 14:20:59, work
user_1, 2017-09-27 00:00:01, home
user_3, 2017-09-27 00:00:01, home
user_2, 2017-09-27 00:00:01, girlfriends
user_3, 2017-09-27 13:24:26, work
user_2, 2017-09-27 13:47:15, work
user_1, 2017-09-27 14:20:59, work
user_3, 2017-09-27 23:20:17, lunch
user_2, 2017-09-28 00:00:01, work
user_1, 2017-09-28 00:00:01, home
user_3, 2017-09-28 00:00:01, home
user_1, 2017-09-28 14:20:59, work
user_2, 2017-09-28 16:21:50, grocers
user_2, 2017-09-28 17:27:17, bar
user_1, 2017-09-29 00:00:01, home
user_2, 2017-09-29 00:00:01, work
user_3, 2017-09-29 00:00:01, home
user_3, 2017-09-29 13:24:26, work
user_1, 2017-09-29 14:20:59, work
user_2, 2017-09-29 22:30:01, grocers
user_3, 2017-09-29 23:20:17, lunch
user_1, 2017-09-30 00:00:01, home
user_2, 2017-09-30 00:00:01, home
user_3, 2017-09-30 00:00:01, home
user_3, 2017-09-30 00:00:01, home
user_2, 2017-09-30 00:00:01, work
user_3, 2017-09-30 13:47:15, work
user_3, 2017-09-30 19:25:16, relatives
user_2, 2017-09-30 20:24:00, bar
user_1, 2017-09-30 22:58:14, grocers
user_1, 2017-10-01 00:00:01, home
user_3, 2017-10-01 00:00:01, home
user_2, 2017-10-01 00:00:01, relatives
user_2, 2017-10-01 13:43:34, bar
user_1, 2017-10-01 17:52:13, grocers
user_1, 2017-10-01 18:28:56, lunch
user_1, 2017-10-01 19:05:39, relatives
user_3, 2017-10-01 21:28:58, park
user_1, 2017-10-02 00:00:01, home
user_2, 2017-10-02 00:00:01, home
user_3, 2017-10-02 00:00:01, relatives
user_2, 2017-10-02 19:25:16, relatives
user_1, 2017-10-02 19:54:33, bar
user_1, 2017-10-03 00:00:01, home
user_2, 2017-10-03 00:00:01, home
user_3, 2017-10-03 00:00:01, home
user_3, 2017-10-03 09:35:09, girlfriends
user_2, 2017-10-03 13:47:15, work
user_3, 2017-10-03 16:53:58, work
user_3, 2017-10-04 00:00:01, home
user_2, 2017-10-04 00:00:01, home
user_1, 2017-10-04 00:00:01, home
user_2, 2017-10-04 13:24:26, work
user_3, 2017-10-04 13:47:15, work
user_1, 2017-10-04 14:20:59, work
user_2, 2017-10-04 23:20:17, grocers
user_3, 2017-10-05 00:00:01, home
user_2, 2017-10-05 00:00:01, home
user_1, 2017-10-05 00:00:01, home
user_2, 2017-10-05 11:46:55, work
user_3, 2017-10-05 11:46:55, work
user_1, 2017-10-05 14:20:59, work
user_3, 2017-10-05 20:30:33, bar
user_2, 2017-10-05 20:30:33, bar
user_2, 2017-10-06 00:00:01, home
user_3, 2017-10-06 00:00:01, home
user_1, 2017-10-06 00:00:01, home
user_3, 2017-10-06 09:35:09, girlfriends
user_2, 2017-10-06 13:47:15, work
user_1, 2017-10-06 14:20:59, work
user_3, 2017-10-06 16:53:58, work
user_2, 2017-10-07 00:00:01, home
user_1, 2017-10-07 00:00:01, home
user_1, 2017-10-07 00:00:01, home
user_3, 2017-10-07 00:00:01, home
user_2, 2017-10-07 00:00:01, home
user_3, 2017-10-07 00:00:01, home
user_2, 2017-10-07 13:47:15, work
user_3, 2017-10-07 13:47:15, work
user_1, 2017-10-07 14:20:59, work
user_1, 2017-10-07 15:50:58, grocers
user_1, 2017-10-07 16:23:32, relatives
user_3, 2017-10-07 16:59:39, relatives
user_1, 2017-10-07 20:44:36, bar
user_3, 2017-10-07 21:00:04, bar
user_1, 2017-10-08 00:00:01, home
user_2, 2017-10-08 00:00:01, home
user_3, 2017-10-08 00:00:01, relatives
user_3, 2017-10-08 13:43:34, bar
user_1, 2017-10-08 15:29:56, grocers
user_1, 2017-10-08 16:01:47, lunch
user_1, 2017-10-08 16:33:37, relatives
user_2, 2017-10-08 19:25:16, relatives
user_1, 2017-10-08 20:48:55, bar
user_1, 2017-10-09 00:00:01, home
user_3, 2017-10-09 00:00:01, relatives
user_2, 2017-10-09 00:00:01, home
user_2, 2017-10-09 13:06:18, girlfriends
user_3, 2017-10-09 13:43:34, bar
user_1, 2017-10-09 18:20:16, lunch
user_1, 2017-10-09 18:57:57, relatives
user_2, 2017-10-09 20:54:37, relatives
user_2, 2017-10-10 00:00:01, work
user_3, 2017-10-10 00:00:01, home
user_1, 2017-10-10 00:00:01, home
user_3, 2017-10-10 13:24:26, work
user_1, 2017-10-10 14:20:59, work
user_3, 2017-10-10 23:20:17, grocers
user_3, 2017-10-11 00:00:01, home
user_2, 2017-10-11 00:00:01, home
user_1, 2017-10-11 00:00:01, home
user_3, 2017-10-11 13:47:15, work
user_2, 2017-10-12 00:00:01, home
user_3, 2017-10-12 00:00:01, home
user_1, 2017-10-12 00:00:01, home
user_3, 2017-10-12 11:46:55, work
user_1, 2017-10-12 12:21:42, work
user_2, 2017-10-12 13:47:15, work
user_3, 2017-10-12 20:30:33, bar
user_1, 2017-10-12 20:40:29, bar
user_2, 2017-10-13 00:00:01, home
user_3, 2017-10-13 00:00:01, home
user_1, 2017-10-13 00:00:01, home
user_2, 2017-10-13 11:46:55, work
user_3, 2017-10-13 13:47:15, work
user_1, 2017-10-13 13:58:31, work
user_2, 2017-10-13 20:30:33, bar
user_1, 2017-10-13 23:22:25, lunch
user_3, 2017-10-14 00:00:01, home
user_2, 2017-10-14 00:00:01, home
user_1, 2017-10-14 00:00:01, home
user_2, 2017-10-14 00:00:01, home
user_1, 2017-10-14 00:00:01, home
user_3, 2017-10-14 00:00:01, home
user_2, 2017-10-14 13:47:15, work
user_3, 2017-10-14 14:11:58, girlfriends
user_1, 2017-10-14 14:20:59, work
user_1, 2017-10-14 18:49:50, relatives
user_2, 2017-10-14 19:25:16, relatives
user_3, 2017-10-14 20:39:08, relatives
user_1, 2017-10-15 00:00:01, home
user_2, 2017-10-15 00:00:01, home
user_3, 2017-10-15 00:00:01, relatives
user_1, 2017-10-15 17:52:13, grocers
user_1, 2017-10-15 18:28:56, lunch
user_1, 2017-10-15 19:05:39, relatives
user_2, 2017-10-15 19:25:16, relatives
user_3, 2017-10-16 00:00:01, home
user_2, 2017-10-16 00:00:01, girlfriends
user_1, 2017-10-16 00:00:01, home
user_2, 2017-10-16 16:03:29, grocers
user_2, 2017-10-16 16:51:03, lunch
user_2, 2017-10-16 17:38:37, relatives
user_1, 2017-10-16 18:49:50, relatives
user_2, 2017-10-17 00:00:01, home
user_3, 2017-10-17 00:00:01, work
user_1, 2017-10-17 00:00:01, home
user_1, 2017-10-17 12:21:42, work
user_2, 2017-10-17 13:47:15, work
user_3, 2017-10-17 17:08:35, bar
user_1, 2017-10-17 20:40:29, bar
user_1, 2017-10-18 00:00:01, home
user_3, 2017-10-18 00:00:01, home
user_3, 2017-10-18 13:47:15, work
user_1, 2017-10-18 14:20:59, work
user_3, 2017-10-19 00:00:01, home
user_2, 2017-10-19 00:00:01, home
user_1, 2017-10-19 00:00:01, home
user_2, 2017-10-19 13:24:26, work
user_3, 2017-10-19 13:47:15, work
user_1, 2017-10-19 18:54:45, bar
user_2, 2017-10-19 23:20:17, grocers
user_2, 2017-10-20 00:00:01, home
user_1, 2017-10-20 00:00:01, home
user_2, 2017-10-20 13:47:15, work
user_1, 2017-10-20 14:20:59, work
user_1, 2017-10-21 00:00:01, home
user_1, 2017-10-21 00:00:01, home
user_3, 2017-10-21 00:00:01, relatives
user_3, 2017-10-21 00:00:01, home
user_2, 2017-10-21 00:00:01, home
user_2, 2017-10-21 00:00:01, home
user_2, 2017-10-21 11:46:55, work
user_3, 2017-10-21 12:23:14, work
user_1, 2017-10-21 13:58:31, work
user_2, 2017-10-21 16:38:51, lunch
user_2, 2017-10-21 17:08:14, relatives
user_1, 2017-10-21 18:49:50, relatives
user_2, 2017-10-21 20:30:33, bar
user_2, 2017-10-21 21:03:44, bar
user_3, 2017-10-21 21:33:47, park
user_1, 2017-10-21 23:22:25, lunch
user_2, 2017-10-22 00:00:01, home
user_1, 2017-10-22 00:00:01, home
user_3, 2017-10-22 00:00:01, home
user_2, 2017-10-22 13:06:18, girlfriends
user_3, 2017-10-22 16:30:05, girlfriends
user_1, 2017-10-22 18:49:50, relatives
user_2, 2017-10-22 20:54:37, relatives
user_3, 2017-10-23 00:00:01, home
user_2, 2017-10-23 00:00:01, home
user_1, 2017-10-23 00:00:01, home
user_2, 2017-10-23 17:44:21, relatives
user_1, 2017-10-23 18:49:50, relatives
user_2, 2017-10-23 21:55:17, park
user_2, 2017-10-24 00:00:01, home
user_3, 2017-10-24 00:00:01, home
user_1, 2017-10-24 00:00:01, home
user_3, 2017-10-24 11:56:45, girlfriends
user_2, 2017-10-24 13:24:26, work
user_1, 2017-10-24 14:20:59, work
user_3, 2017-10-24 21:03:36, lunch
user_3, 2017-10-24 21:39:00, park
user_2, 2017-10-24 23:20:17, lunch
user_1, 2017-10-25 00:00:01, home
user_2, 2017-10-25 00:00:01, home
user_3, 2017-10-25 00:00:01, home
user_3, 2017-10-25 09:35:09, girlfriends
user_2, 2017-10-25 11:46:55, work
user_1, 2017-10-25 12:21:42, work
user_3, 2017-10-25 16:53:58, work
user_2, 2017-10-25 20:30:33, bar
user_1, 2017-10-25 20:40:29, bar
user_1, 2017-10-26 00:00:01, home
user_2, 2017-10-26 00:00:01, home
user_3, 2017-10-26 00:00:01, home
user_3, 2017-10-26 13:24:26, work
user_2, 2017-10-26 13:47:15, work
user_1, 2017-10-26 14:20:59, work
user_3, 2017-10-26 23:20:17, lunch
user_1, 2017-10-27 00:00:01, home
user_2, 2017-10-27 00:00:01, home
user_3, 2017-10-27 00:00:01, home
user_2, 2017-10-27 13:24:26, work
user_3, 2017-10-27 13:47:15, work
user_2, 2017-10-27 23:20:17, grocers
user_3, 2017-10-28 00:00:01, home
user_2, 2017-10-28 00:00:01, girlfriends
user_1, 2017-10-28 00:00:01, home
user_2, 2017-10-28 00:00:01, home
user_3, 2017-10-28 00:00:01, home
user_1, 2017-10-28 00:00:01, home
user_3, 2017-10-28 13:47:15, work
user_2, 2017-10-28 13:47:15, work
user_1, 2017-10-28 14:20:59, work
user_3, 2017-10-28 14:42:57, girlfriends
user_2, 2017-10-28 17:11:38, relatives
user_1, 2017-10-28 18:49:50, relatives
user_3, 2017-10-28 21:24:11, bar
user_1, 2017-10-29 00:00:01, home
user_3, 2017-10-29 00:00:01, relatives
user_2, 2017-10-29 00:00:01, home
user_3, 2017-10-29 16:01:56, park
user_1, 2017-10-29 16:12:58, relatives
user_2, 2017-10-29 19:25:16, relatives
user_1, 2017-10-29 20:40:04, bar
user_1, 2017-10-30 00:00:01, home
user_2, 2017-10-30 00:00:01, home
user_3, 2017-10-30 00:00:01, home
user_3, 2017-10-30 16:59:39, relatives
user_1, 2017-10-30 18:20:16, lunch
user_1, 2017-10-30 18:57:57, relatives
user_3, 2017-10-30 21:00:04, bar
user_2, 2017-10-30 21:28:58, park
user_2, 2017-10-31 00:00:01, work
user_1, 2017-10-31 00:00:01, home
user_3, 2017-10-31 00:00:01, home
user_3, 2017-10-31 11:46:55, work
user_1, 2017-10-31 12:21:42, work
user_3, 2017-10-31 20:30:33, bar
user_1, 2017-10-31 20:40:29, bar
user_2, 2017-11-01 00:00:01, work
user_3, 2017-11-01 00:00:01, home
user_1, 2017-11-01 00:00:01, home
user_3, 2017-11-01 13:02:50, work
user_1, 2017-11-01 14:20:59, work
user_2, 2017-11-01 17:08:35, bar
user_3, 2017-11-01 22:42:42, grocers
user_3, 2017-11-01 23:21:21, lunch
user_3, 2017-11-02 00:00:01, home
user_1, 2017-11-02 00:00:01, home
user_3, 2017-11-02 11:46:55, work
user_1, 2017-11-02 13:58:31, work
user_3, 2017-11-02 20:30:33, bar
user_1, 2017-11-02 23:22:25, grocers
user_3, 2017-11-03 00:00:01, home
user_2, 2017-11-03 00:00:01, home
user_1, 2017-11-03 00:00:01, home
user_3, 2017-11-03 09:35:09, girlfriends
user_1, 2017-11-03 14:20:59, work
user_3, 2017-11-03 16:53:58, work
user_1, 2017-11-04 00:00:01, home
user_3, 2017-11-04 00:00:01, home
user_2, 2017-11-04 00:00:01, home
user_3, 2017-11-04 00:00:01, home
user_1, 2017-11-04 00:00:01, home
user_2, 2017-11-04 00:00:01, home
user_1, 2017-11-04 14:20:59, work
user_3, 2017-11-04 17:44:21, relatives
user_3, 2017-11-04 18:31:33, grocers
user_3, 2017-11-04 19:26:26, lunch
user_1, 2017-11-04 19:54:33, bar
user_3, 2017-11-04 20:21:19, park
user_3, 2017-11-04 21:55:17, park
user_2, 2017-11-04 22:52:15, lunch
user_1, 2017-11-05 00:00:01, home
user_3, 2017-11-05 00:00:01, home
user_2, 2017-11-05 00:00:01, relatives
user_3, 2017-11-05 17:44:21, relatives
user_1, 2017-11-05 18:20:16, lunch
user_1, 2017-11-05 18:57:57, relatives
user_3, 2017-11-05 21:55:17, park
user_3, 2017-11-06 00:00:01, home
user_1, 2017-11-06 00:00:01, home
user_2, 2017-11-06 00:00:01, home
user_2, 2017-11-06 17:44:21, relatives
user_1, 2017-11-06 18:49:50, relatives
user_3, 2017-11-06 19:25:16, relatives
user_2, 2017-11-06 21:55:17, park
user_1, 2017-11-07 00:00:01, home
user_3, 2017-11-07 00:00:01, home
user_2, 2017-11-07 00:00:01, home
user_3, 2017-11-07 11:46:55, work
user_2, 2017-11-07 13:47:15, work
user_3, 2017-11-07 20:30:33, bar
user_1, 2017-11-08 00:00:01, home
user_3, 2017-11-08 00:00:01, home
user_2, 2017-11-08 00:00:01, home
user_2, 2017-11-08 13:47:15, work
user_3, 2017-11-08 13:47:15, work
user_1, 2017-11-08 13:58:31, work
user_1, 2017-11-08 23:22:25, lunch
user_2, 2017-11-09 00:00:01, home
user_1, 2017-11-09 00:00:01, home
user_3, 2017-11-09 00:00:01, home
user_2, 2017-11-09 11:30:11, work
user_2, 2017-11-09 20:01:26, lunch
user_2, 2017-11-09 20:35:31, bar
user_1, 2017-11-10 00:00:01, home
user_2, 2017-11-10 00:00:01, home
user_3, 2017-11-10 00:00:01, home
user_3, 2017-11-10 11:30:11, work
user_2, 2017-11-10 11:46:55, work
user_1, 2017-11-10 14:20:59, work
user_3, 2017-11-10 20:01:26, lunch
user_2, 2017-11-10 20:30:33, bar
user_3, 2017-11-10 20:35:31, bar
user_1, 2017-11-11 00:00:01, home
user_2, 2017-11-11 00:00:01, home
user_3, 2017-11-11 00:00:01, home
user_2, 2017-11-11 00:00:01, lunch
user_1, 2017-11-11 00:00:01, home
user_3, 2017-11-11 00:00:01, home
user_2, 2017-11-11 02:39:42, relatives
user_2, 2017-11-11 13:47:15, work
user_3, 2017-11-11 13:47:15, work
user_1, 2017-11-11 14:20:59, work
user_3, 2017-11-11 16:38:51, grocers
user_3, 2017-11-11 17:08:14, relatives
user_1, 2017-11-11 18:49:50, relatives
user_3, 2017-11-11 21:03:44, bar
user_1, 2017-11-12 00:00:01, home
user_2, 2017-11-12 00:00:01, home
user_3, 2017-11-12 00:00:01, girlfriends
user_2, 2017-11-12 13:06:18, girlfriends
user_3, 2017-11-12 15:48:06, relatives
user_1, 2017-11-12 18:49:50, relatives
user_2, 2017-11-12 20:54:37, relatives
user_2, 2017-11-13 00:00:01, home
user_1, 2017-11-13 00:00:01, home
user_3, 2017-11-13 00:00:01, relatives
user_1, 2017-11-13 18:49:50, relatives
user_2, 2017-11-13 18:58:11, lunch
user_2, 2017-11-13 19:31:39, relatives
user_1, 2017-11-14 00:00:01, home
user_3, 2017-11-14 00:00:01, home
user_2, 2017-11-14 00:00:01, home
user_2, 2017-11-14 13:24:26, work
user_1, 2017-11-14 13:58:31, work
user_2, 2017-11-14 23:20:17, grocers
user_1, 2017-11-14 23:22:25, lunch
user_2, 2017-11-15 00:00:01, home
user_1, 2017-11-15 00:00:01, home
user_3, 2017-11-15 00:00:01, home
user_3, 2017-11-15 11:46:55, work
user_2, 2017-11-15 13:47:15, work
user_1, 2017-11-15 14:20:59, work
user_3, 2017-11-15 20:30:33, bar
user_1, 2017-11-16 00:00:01, home
user_3, 2017-11-16 00:00:01, home
user_2, 2017-11-16 00:00:01, home
user_3, 2017-11-16 13:47:15, work
user_1, 2017-11-16 14:20:59, work
user_1, 2017-11-17 00:00:01, home
user_2, 2017-11-17 00:00:01, home
user_3, 2017-11-17 00:00:01, home
user_1, 2017-11-17 12:21:42, work
user_3, 2017-11-17 13:47:15, work
user_2, 2017-11-17 18:30:52, bar
user_1, 2017-11-17 20:40:29, bar
user_2, 2017-11-18 00:00:01, home
user_1, 2017-11-18 00:00:01, home
user_3, 2017-11-18 00:00:01, park
user_3, 2017-11-18 00:00:01, home
user_1, 2017-11-18 00:00:01, home
user_3, 2017-11-18 13:47:15, work
user_1, 2017-11-18 14:20:59, work
user_1, 2017-11-18 18:20:16, grocers
user_1, 2017-11-18 18:57:57, relatives
user_1, 2017-11-19 00:00:01, home
user_3, 2017-11-19 00:00:01, girlfriends
user_2, 2017-11-19 00:00:01, home
user_3, 2017-11-19 15:48:06, relatives
user_1, 2017-11-19 18:49:50, relatives
user_2, 2017-11-19 19:25:16, relatives
user_2, 2017-11-20 00:00:01, home
user_3, 2017-11-20 00:00:01, home
user_1, 2017-11-20 00:00:01, home
user_3, 2017-11-20 16:59:39, relatives
user_1, 2017-11-20 17:00:34, relatives
user_3, 2017-11-20 21:00:04, bar
user_1, 2017-11-20 21:40:45, park
user_1, 2017-11-21 00:00:01, home
user_2, 2017-11-21 00:00:01, home
user_3, 2017-11-21 00:00:01, home
user_3, 2017-11-21 11:46:55, work
user_2, 2017-11-21 11:46:55, work
user_1, 2017-11-21 14:20:59, work
user_2, 2017-11-21 20:30:33, bar
user_3, 2017-11-21 20:30:33, bar
user_2, 2017-11-22 00:00:01, home
user_3, 2017-11-22 00:00:01, home
user_1, 2017-11-22 00:00:01, home
user_2, 2017-11-22 12:04:46, work
user_3, 2017-11-22 13:47:15, work
user_2, 2017-11-22 21:01:38, lunch
user_2, 2017-11-22 21:37:25, park
user_1, 2017-11-22 22:58:14, grocers
user_1, 2017-11-23 00:00:01, home
user_2, 2017-11-23 00:00:01, home
user_3, 2017-11-23 00:00:01, home
user_3, 2017-11-23 12:23:14, work
user_2, 2017-11-23 13:47:15, work
user_3, 2017-11-23 21:33:47, park
user_2, 2017-11-24 00:00:01, bar
user_1, 2017-11-24 00:00:01, home
user_3, 2017-11-24 00:00:01, girlfriends
user_3, 2017-11-24 12:10:39, work
user_1, 2017-11-24 14:20:59, work
user_1, 2017-11-25 00:00:01, home
user_3, 2017-11-25 00:00:01, girlfriends
user_2, 2017-11-25 00:00:01, home
user_3, 2017-11-25 00:00:01, work
user_2, 2017-11-25 00:00:01, home
user_1, 2017-11-25 00:00:01, home
user_2, 2017-11-25 12:04:46, work
user_2, 2017-11-25 13:06:18, girlfriends
user_1, 2017-11-25 14:20:59, work
user_3, 2017-11-25 15:48:06, relatives
user_2, 2017-11-25 20:54:37, relatives
user_2, 2017-11-25 21:01:38, lunch
user_2, 2017-11-25 21:37:25, park
user_3, 2017-11-26 00:00:01, girlfriends
user_2, 2017-11-26 00:00:01, home
user_1, 2017-11-26 00:00:01, home
user_3, 2017-11-26 17:17:13, bar
user_1, 2017-11-26 18:20:16, lunch
user_1, 2017-11-26 18:57:57, relatives
user_2, 2017-11-26 19:25:16, relatives
user_1, 2017-11-27 00:00:01, home
user_2, 2017-11-27 00:00:01, home
user_3, 2017-11-27 00:00:01, home
user_3, 2017-11-27 16:30:05, girlfriends
user_1, 2017-11-27 18:20:16, lunch
user_1, 2017-11-27 18:57:57, relatives
user_2, 2017-11-28 00:00:01, home
user_3, 2017-11-28 00:00:01, home
user_1, 2017-11-28 00:00:01, home
user_2, 2017-11-28 13:47:15, work
user_1, 2017-11-28 14:20:59, work
user_1, 2017-11-29 00:00:01, home
user_3, 2017-11-29 00:00:01, home
user_2, 2017-11-29 00:00:01, home
user_3, 2017-11-29 08:34:18, girlfriends
user_1, 2017-11-29 13:58:31, work
user_3, 2017-11-29 15:06:40, work
user_3, 2017-11-29 21:27:38, bar
user_2, 2017-11-29 22:52:15, grocers
user_1, 2017-11-29 23:22:25, grocers
user_3, 2017-11-30 00:00:01, home
user_1, 2017-11-30 00:00:01, home
user_3, 2017-11-30 09:35:09, girlfriends
user_1, 2017-11-30 12:39:31, work
user_3, 2017-11-30 16:53:58, work
user_1, 2017-11-30 21:10:18, grocers
user_1, 2017-11-30 21:44:21, park
user_2, 2017-12-01 00:00:01, home
user_1, 2017-12-01 00:00:01, home
user_3, 2017-12-01 00:00:01, home
user_2, 2017-12-01 11:46:55, work
user_3, 2017-12-01 13:47:15, work
user_1, 2017-12-01 14:20:59, work
user_2, 2017-12-01 20:30:33, bar
user_1, 2017-12-02 00:00:01, home
user_3, 2017-12-02 00:00:01, home
user_3, 2017-12-02 00:00:01, home
user_1, 2017-12-02 00:00:01, home
user_2, 2017-12-02 00:00:01, home
user_2, 2017-12-02 00:00:01, home
user_2, 2017-12-02 11:57:11, girlfriends
user_3, 2017-12-02 13:47:15, work
user_2, 2017-12-02 13:47:15, work
user_3, 2017-12-02 16:59:39, relatives
user_1, 2017-12-02 17:00:34, relatives
user_2, 2017-12-02 19:04:21, relatives
user_3, 2017-12-02 21:00:04, bar
user_1, 2017-12-02 21:40:45, park
user_2, 2017-12-02 21:53:26, bar
